word_i,word_j,post_id,zodiac_id
28,6616,269,2
59,215,269,2
42,101,269,2
45,1090,269,2
3,7520,269,2
4,816,269,2
685,7454,269,2
230,666,269,2
7,23,269,2
59,7453,269,2
4755,7492,269,2
703,7515,269,2
67,626,269,2
953,1006,269,2
8,732,269,2
3,666,269,2
4,4319,269,2
42,7523,269,2
140,2211,269,2
28,197,269,2
84,246,269,2
131,3267,269,2
360,7542,269,2
123,428,269,2
6,126,269,2
3,3765,269,2
67,553,269,2
85,202,269,2
84,7494,269,2
314,7499,269,2
4,7545,269,2
246,7488,269,2
4,1054,269,2
139,362,269,2
28,2896,269,2
28,7453,269,2
95,7497,269,2
115,1437,269,2
60,5532,269,2
140,237,269,2
603,4755,269,2
28,264,269,2
38,67,269,2
140,4299,269,2
28,7483,269,2
1426,1844,269,2
28,4755,269,2
4532,7387,269,2
2210,7463,269,2
54,67,269,2
714,753,269,2
15,1054,269,2
6,95,269,2
225,1999,269,2
67,95,269,2
96,171,269,2
314,1229,269,2
27,28,269,2
38,7472,269,2
28,3301,269,2
38,4777,269,2
4601,7467,269,2
46,362,269,2
7461,7462,269,2
6,7530,269,2
71,325,269,2
7538,7539,269,2
172,368,269,2
59,630,269,2
355,7544,269,2
28,7474,269,2
542,940,269,2
6,60,269,2
3,513,269,2
4,7483,269,2
28,7464,269,2
2590,7094,269,2
246,403,269,2
67,2217,269,2
4,310,269,2
808,7516,269,2
84,808,269,2
7387,7522,269,2
205,1759,269,2
4,7489,269,2
3267,3694,269,2
42,5503,269,2
3,6466,269,2
96,4532,269,2
15,714,269,2
15,1660,269,2
3,28,269,2
3,467,269,2
96,2473,269,2
11,403,269,2
630,1357,269,2
570,4570,269,2
28,42,269,2
28,163,269,2
4,986,269,2
95,6146,269,2
3,4614,269,2
15,115,269,2
41,56,269,2
171,230,269,2
4101,7459,269,2
96,769,269,2
6616,7474,269,2
30,67,269,2
4570,7331,269,2
808,4319,269,2
158,1750,269,2
368,7451,269,2
14,1761,269,2
23,96,269,2
3765,6616,269,2
96,7451,269,2
84,2700,269,2
96,245,269,2
15,630,269,2
82,7458,269,2
467,7482,269,2
4,1732,269,2
59,7481,269,2
96,972,269,2
2310,3267,269,2
96,7511,269,2
150,3267,269,2
7498,7499,269,2
56,1437,269,2
123,4622,269,2
7452,7453,269,2
708,3684,269,2
28,2345,269,2
3,7476,269,2
96,7501,269,2
4,4313,269,2
38,342,269,2
890,7462,269,2
808,7504,269,2
28,2700,269,2
2959,7547,269,2
3765,7476,269,2
3,1145,269,2
1239,7452,269,2
8,2945,269,2
137,808,269,2
4505,6616,269,2
15,42,269,2
362,1999,269,2
5165,7485,269,2
23,442,269,2
626,703,269,2
150,5532,269,2
28,56,269,2
1651,7464,269,2
2896,3590,269,2
42,714,269,2
1725,7455,269,2
28,3260,269,2
42,140,269,2
28,1641,269,2
245,4893,269,2
56,314,269,2
36,7094,269,2
314,5388,269,2
360,7513,269,2
42,75,269,2
3,3267,269,2
23,7505,269,2
7477,7478,269,2
732,7466,269,2
6,7484,269,2
167,513,269,2
42,85,269,2
67,1670,269,2
38,1019,269,2
225,362,269,2
28,3756,269,2
4,3079,269,2
403,2217,269,2
59,1426,269,2
237,7546,269,2
631,7546,269,2
30,766,269,2
42,314,269,2
85,172,269,2
355,5166,269,2
28,984,269,2
1239,4196,269,2
199,6819,269,2
67,7491,269,2
167,442,269,2
42,7507,269,2
67,7529,269,2
7387,7524,269,2
85,460,269,2
30,251,269,2
85,1019,269,2
3,362,269,2
140,7449,269,2
4,7543,269,2
96,2288,269,2
603,7497,269,2
528,3885,269,2
3,36,269,2
15,460,269,2
67,408,269,2
23,1066,269,2
15,355,269,2
3915,7484,269,2
4622,7387,269,2
123,2855,269,2
3301,4122,269,2
2896,7098,269,2
4,1429,269,2
5388,7491,269,2
314,7544,269,2
202,203,269,2
38,136,269,2
150,7478,269,2
84,3969,269,2
4,7504,269,2
23,553,269,2
6330,7486,269,2
56,7533,269,2
580,2211,269,2
59,7493,269,2
1239,1281,269,2
268,3043,269,2
4,3559,269,2
230,1000,269,2
12,64,269,2
136,210,269,2
4755,7496,269,2
3459,7457,269,2
15,96,269,2
890,1219,269,2
67,4563,269,2
2855,7485,269,2
28,467,269,2
167,4419,269,2
96,6998,269,2
140,1295,269,2
96,6586,269,2
4,467,269,2
67,96,269,2
1066,4755,269,2
744,1578,269,2
28,7523,269,2
7482,7490,269,2
65,7537,269,2
2210,3885,269,2
96,553,269,2
360,4101,269,2
4,158,269,2
28,753,269,2
953,3301,269,2
3,298,269,2
12,2700,269,2
7,38,269,2
42,7500,269,2
30,2473,269,2
3,1778,269,2
23,7541,269,2
203,249,269,2
181,664,269,2
67,6616,269,2
714,7518,269,2
362,7505,269,2
1000,1472,269,2
28,246,269,2
30,246,269,2
4,246,269,2
1295,6138,269,2
6,808,269,2
1717,7536,269,2
95,1475,269,2
6,1669,269,2
4,1220,269,2
4,7501,269,2
28,1006,269,2
59,7528,269,2
1740,7452,269,2
181,1229,269,2
84,442,269,2
59,7502,269,2
6,7521,269,2
314,1771,269,2
23,59,269,2
96,232,269,2
360,7482,269,2
15,666,269,2
137,570,269,2
28,1778,269,2
28,3915,269,2
6,1660,269,2
28,7459,269,2
4755,7493,269,2
1740,2590,269,2
310,3915,269,2
6,7468,269,2
126,210,269,2
6,442,269,2
28,115,269,2
49,210,269,2
167,3765,269,2
4909,7480,269,2
42,202,269,2
3,7488,269,2
6466,7519,269,2
630,4977,269,2
44,7532,269,2
186,890,269,2
1016,7546,269,2
3,808,269,2
513,808,269,2
23,513,269,2
4,6146,269,2
28,7526,269,2
445,6256,269,2
42,7455,269,2
2312,6616,269,2
28,273,269,2
37,362,269,2
28,6052,269,2
7469,7470,269,2
1651,7463,269,2
246,4755,269,2
23,46,269,2
8,627,269,2
140,1725,269,2
28,7482,269,2
95,7508,269,2
67,155,269,2
3,430,269,2
64,7164,269,2
190,7387,269,2
3,7480,269,2
123,186,269,2
4,197,269,2
67,4257,269,2
3,4532,269,2
48,55,269,2
36,6615,269,2
28,96,269,2
2129,6330,269,2
28,7495,269,2
808,7546,269,2
232,314,269,2
4419,6616,269,2
28,30,269,2
808,5228,269,2
246,7514,269,2
6,1759,269,2
7,1145,269,2
816,1472,269,2
3,1065,269,2
28,942,269,2
8,210,269,2
140,4777,269,2
685,6293,269,2
28,2310,269,2
28,7473,269,2
44,1761,269,2
28,528,269,2
150,630,269,2
1162,2288,269,2
67,1066,269,2
3,75,269,2
2964,5920,269,2
30,7467,269,2
4,1016,269,2
38,49,269,2
3,7502,269,2
36,7456,269,2
808,1220,269,2
96,4257,269,2
3267,3459,269,2
28,7518,269,2
199,7457,269,2
4,3301,269,2
167,3684,269,2
802,7469,269,2
28,7540,269,2
42,123,269,2
137,4927,269,2
744,2129,269,2
123,2723,269,2
28,95,270,2
52,441,270,2
441,1125,270,2
23,1515,270,2
28,7548,270,2
72,118,270,2
6,7554,270,2
1637,7552,270,2
167,2524,270,2
6471,7548,270,2
1162,1879,270,2
54,1515,270,2
54,1025,270,2
260,673,270,2
942,2524,270,2
566,6744,270,2
54,269,270,2
5578,6471,270,2
269,6297,270,2
23,566,270,2
3779,7553,270,2
942,6744,270,2
5578,6297,270,2
1162,2296,270,2
6297,7552,270,2
207,7549,270,2
28,167,270,2
72,260,270,2
1879,7550,270,2
207,2296,270,2
52,54,270,2
23,380,270,2
6,4875,270,2
7550,7551,270,2
95,3779,270,2
118,7553,270,2
380,1637,270,2
6297,7549,270,2
28,4875,270,2
23,673,270,2
1025,7551,270,2
42,7557,271,2
87,1125,271,2
7560,7561,271,2
1068,7556,271,2
3,7559,271,2
42,7558,271,2
362,403,271,2
54,403,271,2
28,1125,271,2
403,7558,271,2
7556,7557,271,2
15,7555,271,2
1125,7559,271,2
15,96,271,2
3,403,271,2
87,362,271,2
96,142,271,2
28,54,271,2
260,1068,271,2
260,7555,271,2
1125,7560,271,2
64,150,272,2
55,106,272,2
464,6857,272,2
42,7568,272,2
137,5000,272,2
72,2249,272,2
6,500,272,2
96,7563,272,2
7570,7571,272,2
4,662,272,2
28,59,272,2
28,3457,272,2
464,7571,272,2
21,7565,272,2
4560,5959,272,2
6,240,272,2
87,403,272,2
150,3127,272,2
59,500,272,2
56,7569,272,2
240,6857,272,2
137,2249,272,2
96,7564,272,2
59,77,272,2
67,95,272,2
5000,7572,272,2
59,2705,272,2
96,171,272,2
28,898,272,2
106,3457,272,2
123,137,272,2
4,1963,272,2
137,460,272,2
28,4965,272,2
96,123,272,2
77,3127,272,2
4560,4965,272,2
28,171,272,2
72,172,272,2
909,4281,272,2
137,7562,272,2
152,953,272,2
42,56,272,2
131,3465,272,2
2143,7565,272,2
59,1963,272,2
4067,7570,272,2
28,7572,272,2
28,4281,272,2
28,441,272,2
460,4067,272,2
178,2794,272,2
67,152,272,2
28,178,272,2
3531,7562,272,2
28,2705,272,2
15,87,272,2
131,662,272,2
5959,7567,272,2
15,21,272,2
4067,7563,272,2
64,172,272,2
137,1943,272,2
898,2794,272,2
56,4067,272,2
953,7566,272,2
441,7566,272,2
403,1943,272,2
7567,7568,272,2
95,2143,272,2
3465,7564,272,2
909,3531,272,2
4,2557,273,2
2299,3959,273,2
96,5307,273,2
7580,7581,273,2
28,6858,273,2
190,227,273,2
96,6318,273,2
199,1241,273,2
67,936,273,2
4,3468,273,2
7586,7587,273,2
172,509,273,2
28,2586,273,2
7584,7585,273,2
28,6130,273,2
39,7573,273,2
79,4823,273,2
180,181,273,2
4,6130,273,2
890,1024,273,2
44,199,273,2
4,269,273,2
4,151,273,2
6,2808,273,2
178,597,273,2
869,6172,273,2
7579,7580,273,2
3,7579,273,2
7587,7588,273,2
28,824,273,2
28,3301,273,2
418,849,273,2
28,3103,273,2
190,5601,273,2
1125,1663,273,2
72,269,273,2
45,131,273,2
96,2670,273,2
1024,2808,273,2
268,7590,273,2
74,492,273,2
3,597,273,2
6,597,273,2
4,442,273,2
19,101,273,2
30,3679,273,2
162,7084,273,2
96,3103,273,2
491,2421,273,2
4,949,273,2
56,151,273,2
6,4122,273,2
3693,5217,273,2
67,418,273,2
3,3769,273,2
15,59,273,2
4,178,273,2
87,6198,273,2
110,6130,273,2
1125,7591,273,2
890,2557,273,2
7580,7592,273,2
56,6318,273,2
824,7598,273,2
6,1241,273,2
74,84,273,2
542,1093,273,2
42,67,273,2
246,949,273,2
1732,6172,273,2
2296,7596,273,2
6679,7583,273,2
764,1241,273,2
96,1326,273,2
56,987,273,2
38,74,273,2
59,2706,273,2
15,799,273,2
27,77,273,2
131,232,273,2
28,290,273,2
95,246,273,2
84,508,273,2
3,6172,273,2
418,492,273,2
140,210,273,2
64,1449,273,2
84,133,273,2
210,7595,273,2
830,3693,273,2
4,42,273,2
394,1093,273,2
96,534,273,2
172,180,273,2
491,2296,273,2
1442,1478,273,2
28,42,273,2
3,394,273,2
3,3466,273,2
6,764,273,2
4,6318,273,2
54,403,273,2
54,1768,273,2
96,1663,273,2
4,7576,273,2
30,6494,273,2
77,1748,273,2
1124,3679,273,2
4,692,273,2
140,1820,273,2
1035,1478,273,2
28,869,273,2
6,4019,273,2
84,7577,273,2
6,1547,273,2
1769,6198,273,2
72,341,273,2
1503,7578,273,2
42,495,273,2
3,1663,273,2
15,363,273,2
56,142,273,2
127,885,273,2
42,84,273,2
3693,7592,273,2
5217,7593,273,2
19,64,273,2
1663,3693,273,2
3,7578,273,2
67,1124,273,2
3,2299,273,2
96,3127,273,2
3,5710,273,2
96,7585,273,2
13,597,273,2
74,7595,273,2
44,3693,273,2
3,3959,273,2
28,4823,273,2
142,210,273,2
28,54,273,2
508,7574,273,2
133,4019,273,2
4,44,273,2
38,151,273,2
54,936,273,2
1503,7577,273,2
33,84,273,2
42,418,273,2
15,7084,273,2
362,1093,273,2
95,7581,273,2
3127,6494,273,2
28,830,273,2
1663,7593,273,2
40,363,273,2
167,1478,273,2
869,2296,273,2
64,140,273,2
1125,5710,273,2
28,418,273,2
4,7597,273,2
1663,1837,273,2
394,6318,273,2
56,162,273,2
28,59,273,2
28,5710,273,2
508,1037,273,2
96,457,273,2
1658,3693,273,2
4,534,273,2
4823,7576,273,2
59,491,273,2
162,3436,273,2
182,509,273,2
1663,2421,273,2
1769,1837,273,2
1748,7575,273,2
6679,7582,273,2
1886,2296,273,2
28,140,273,2
67,7599,273,2
495,2706,273,2
65,3693,273,2
5181,7594,273,2
830,7574,273,2
4,7575,273,2
42,59,273,2
54,360,273,2
824,3959,273,2
363,692,273,2
4,85,273,2
67,987,273,2
28,56,273,2
28,1732,273,2
67,87,273,2
33,3693,273,2
360,7584,273,2
79,7583,273,2
181,190,273,2
3,178,273,2
85,551,273,2
28,441,273,2
3,379,273,2
96,183,273,2
2258,6858,273,2
178,183,273,2
4,139,273,2
6172,7597,273,2
13,418,273,2
123,2670,273,2
3,3693,273,2
38,139,273,2
1663,6318,273,2
39,56,273,2
96,2258,273,2
1837,7589,273,2
335,384,273,2
42,85,273,2
3693,7591,273,2
96,4293,273,2
1658,1732,273,2
59,849,273,2
403,1837,273,2
84,3301,273,2
3693,6130,273,2
1093,3959,273,2
84,110,273,2
4,491,273,2
64,508,273,2
4,288,273,2
283,360,273,2
28,95,273,2
6,210,273,2
96,7573,273,2
67,172,273,2
290,1768,273,2
67,7582,273,2
4,45,273,2
7594,7599,273,2
283,1547,273,2
6,3693,273,2
85,172,273,2
142,232,273,2
44,85,273,2
44,162,273,2
84,151,273,2
28,542,273,2
101,1035,273,2
268,1037,273,2
1449,7574,273,2
59,7596,273,2
5601,7589,273,2
874,7598,273,2
28,167,273,2
44,7594,273,2
542,3769,273,2
142,1442,273,2
4,224,273,2
28,1125,273,2
15,3436,273,2
65,127,273,2
3388,7588,273,2
190,341,273,2
28,394,273,2
28,3959,273,2
1478,1820,273,2
3,874,273,2
38,224,273,2
67,457,273,2
42,283,273,2
379,491,273,2
1663,1886,273,2
42,384,273,2
5307,7586,273,2
59,5532,273,2
335,4122,273,2
28,4293,273,2
85,1326,273,2
799,7590,273,2
84,3468,273,2
27,84,273,2
182,441,273,2
4,551,273,2
869,6130,273,2
28,227,273,2
96,491,273,2
3,3388,273,2
15,40,273,2
360,5181,273,2
2586,3466,273,2
42,123,273,2
28,442,273,2
54,362,273,2
824,885,273,2
67,283,273,2
96,5532,273,2
2360,7634,274,2
21,28,274,2
1563,3789,274,2
4,6317,274,2
67,137,274,2
28,2784,274,2
6007,7762,274,2
264,7716,274,2
23,723,274,2
150,7641,274,2
6,7602,274,2
1300,7604,274,2
208,283,274,2
362,540,274,2
96,123,274,2
28,7620,274,2
96,416,274,2
151,7729,274,2
137,354,274,2
67,225,274,2
67,3636,274,2
67,7776,274,2
4,178,274,2
283,1395,274,2
2175,7604,274,2
42,67,274,2
6,528,274,2
95,1759,274,2
1613,5817,274,2
660,1300,274,2
6,931,274,2
975,7026,274,2
202,425,274,2
72,74,274,2
67,7612,274,2
528,7669,274,2
42,7606,274,2
28,748,274,2
38,135,274,2
42,74,274,2
137,259,274,2
246,314,274,2
35,3521,274,2
158,171,274,2
28,7642,274,2
84,538,274,2
237,366,274,2
30,7668,274,2
28,4823,274,2
5953,7716,274,2
43,118,274,2
28,4505,274,2
6007,6244,274,2
84,7098,274,2
8,163,274,2
3,6553,274,2
3733,7737,274,2
84,150,274,2
64,2894,274,2
56,1252,274,2
87,3674,274,2
30,2725,274,2
67,752,274,2
96,6297,274,2
95,7694,274,2
42,5391,274,2
1250,2809,274,2
116,261,274,2
1118,7758,274,2
288,5106,274,2
65,836,274,2
3,4274,274,2
30,863,274,2
3,2800,274,2
28,7609,274,2
7671,7672,274,2
1010,6007,274,2
651,3679,274,2
441,570,274,2
137,495,274,2
28,157,274,2
473,890,274,2
181,1449,274,2
59,3825,274,2
4,150,274,2
6,65,274,2
54,7689,274,2
28,4749,274,2
137,972,274,2
4,7623,274,2
1968,7728,274,2
56,7698,274,2
28,7766,274,2
67,969,274,2
3,7772,274,2
20,7782,274,2
30,1604,274,2
96,673,274,2
95,6471,274,2
28,267,274,2
28,752,274,2
362,723,274,2
95,365,274,2
117,421,274,2
101,118,274,2
314,7702,274,2
566,2671,274,2
4,7630,274,2
140,179,274,2
345,890,274,2
314,2565,274,2
237,338,274,2
3669,7786,274,2
2423,7655,274,2
25,7785,274,2
95,6013,274,2
454,2945,274,2
890,7644,274,2
171,4923,274,2
77,117,274,2
660,7605,274,2
4,109,274,2
6,1332,274,2
816,890,274,2
5712,6362,274,2
59,7752,274,2
890,2800,274,2
481,5265,274,2
28,1082,274,2
6,1436,274,2
225,7729,274,2
133,7640,274,2
23,1752,274,2
67,3596,274,2
67,5920,274,2
56,198,274,2
28,225,274,2
42,2998,274,2
1123,1742,274,2
23,869,274,2
442,965,274,2
95,566,274,2
25,65,274,2
28,1184,274,2
96,7651,274,2
13,85,274,2
3,67,274,2
566,4908,274,2
314,7715,274,2
3603,7630,274,2
362,7662,274,2
362,5920,274,2
225,958,274,2
30,140,274,2
202,368,274,2
4,369,274,2
127,7618,274,2
30,1406,274,2
835,3056,274,2
3,59,274,2
2661,3811,274,2
59,1184,274,2
59,5391,274,2
36,7652,274,2
3854,4044,274,2
67,336,274,2
73,140,274,2
361,6330,274,2
1250,2726,274,2
4,1480,274,2
12,25,274,2
55,1123,274,2
1063,7774,274,2
77,3122,274,2
54,1480,274,2
836,7608,274,2
360,2725,274,2
54,5920,274,2
28,723,274,2
54,152,274,2
137,7715,274,2
150,7685,274,2
402,808,274,2
4,65,274,2
7619,7620,274,2
28,95,274,2
67,3811,274,2
362,7782,274,2
38,416,274,2
30,3621,274,2
36,158,274,2
5920,7735,274,2
55,345,274,2
28,1054,274,2
148,7604,274,2
314,3816,274,2
28,7649,274,2
764,7691,274,2
3,7710,274,2
96,7783,274,2
54,72,274,2
149,172,274,2
171,300,274,2
44,54,274,2
3,2043,274,2
96,301,274,2
54,7750,274,2
137,7725,274,2
6,9,274,2
28,1156,274,2
1752,7666,274,2
1074,6297,274,2
931,7764,274,2
22,137,274,2
56,2360,274,2
88,2220,274,2
152,6806,274,2
59,7778,274,2
246,2175,274,2
2360,7604,274,2
54,67,274,2
75,202,274,2
442,827,274,2
300,890,274,2
56,7662,274,2
36,140,274,2
314,359,274,2
28,1132,274,2
27,28,274,2
225,7678,274,2
30,123,274,2
178,535,274,2
1,172,274,2
457,495,274,2
1077,5920,274,2
28,7671,274,2
42,230,274,2
1637,3949,274,2
2663,7684,274,2
67,6013,274,2
123,6408,274,2
42,137,274,2
84,268,274,2
808,5122,274,2
171,1597,274,2
67,7624,274,2
96,1062,274,2
67,6043,274,2
3,28,274,2
28,7630,274,2
137,7775,274,2
210,1524,274,2
122,7706,274,2
28,616,274,2
123,359,274,2
6,208,274,2
171,230,274,2
38,705,274,2
67,7691,274,2
6,99,274,2
7746,7747,274,2
167,4305,274,2
13,19,274,2
15,723,274,2
1563,6947,274,2
59,445,274,2
3,943,274,2
84,419,274,2
123,3928,274,2
123,7664,274,2
1633,7781,274,2
4,44,274,2
28,2808,274,2
54,84,274,2
3816,6007,274,2
28,3139,274,2
30,875,274,2
237,7612,274,2
15,6450,274,2
38,342,274,2
3,3296,274,2
3314,7717,274,2
1556,7604,274,2
314,7784,274,2
65,1395,274,2
79,940,274,2
67,3958,274,2
5228,7655,274,2
109,495,274,2
1187,4350,274,2
96,1227,274,2
890,3603,274,2
15,111,274,2
42,766,274,2
528,1892,274,2
3674,5920,274,2
36,890,274,2
304,7727,274,2
3621,7624,274,2
566,6806,274,2
21,54,274,2
95,2021,274,2
8,7615,274,2
7633,7636,274,2
28,136,274,2
122,223,274,2
3,7784,274,2
129,1895,274,2
566,7718,274,2
96,360,274,2
1395,4062,274,2
1078,1332,274,2
104,248,274,2
2809,7665,274,2
150,2671,274,2
717,890,274,2
41,188,274,2
173,1597,274,2
495,7602,274,2
95,3818,274,2
42,648,274,2
186,885,274,2
540,6007,274,2
808,991,274,2
355,7731,274,2
230,314,274,2
3,7761,274,2
6,188,274,2
140,6942,274,2
3,890,274,2
137,268,274,2
137,199,274,2
1173,2361,274,2
3103,7686,274,2
123,4087,274,2
3012,3622,274,2
15,226,274,2
8,2998,274,2
4,6829,274,2
27,1450,274,2
28,111,274,2
6,6487,274,2
5712,7739,274,2
890,7768,274,2
210,7661,274,2
28,158,274,2
362,1450,274,2
140,7635,274,2
4,151,274,2
44,7755,274,2
28,269,274,2
44,6007,274,2
25,991,274,2
246,268,274,2
67,3979,274,2
1063,1063,274,2
324,890,274,2
87,7630,274,2
724,7727,274,2
96,7607,274,2
3,7630,274,2
96,142,274,2
362,1429,274,2
4,158,274,2
361,4505,274,2
136,931,274,2
28,5884,274,2
96,492,274,2
28,864,274,2
324,660,274,2
359,7604,274,2
3682,7676,274,2
28,1227,274,2
127,6309,274,2
1965,7631,274,2
5117,7610,274,2
67,260,274,2
362,840,274,2
172,4559,274,2
314,3521,274,2
149,246,274,2
30,5140,274,2
890,7645,274,2
28,259,274,2
6,1873,274,2
6,48,274,2
268,481,274,2
3,84,274,2
4,443,274,2
67,809,274,2
28,1006,274,2
6007,7780,274,2
6450,7608,274,2
4,140,274,2
890,7652,274,2
28,1965,274,2
65,362,274,2
79,7652,274,2
360,869,274,2
3053,7757,274,2
117,1024,274,2
362,3654,274,2
54,7699,274,2
4,5527,274,2
644,1132,274,2
6,442,274,2
42,1078,274,2
64,514,274,2
56,199,274,2
88,7755,274,2
6,1029,274,2
4,139,274,2
362,717,274,2
28,2903,274,2
1342,2442,274,2
2876,4923,274,2
890,1255,274,2
137,2565,274,2
4305,7694,274,2
831,3594,274,2
28,74,274,2
362,7663,274,2
167,703,274,2
23,7725,274,2
121,150,274,2
2175,7655,274,2
96,846,274,2
186,2602,274,2
42,893,274,2
28,7660,274,2
171,486,274,2
3,6309,274,2
38,95,274,2
246,402,274,2
28,65,274,2
1446,2360,274,2
225,1250,274,2
67,7663,274,2
28,240,274,2
28,3178,274,2
1367,2742,274,2
67,2580,274,2
28,359,274,2
28,3654,274,2
890,3993,274,2
6,28,274,2
512,2360,274,2
28,41,274,2
23,6408,274,2
101,3365,274,2
54,118,274,2
863,4037,274,2
95,1082,274,2
8,148,274,2
28,692,274,2
111,7752,274,2
56,75,274,2
3,6146,274,2
521,1406,274,2
73,359,274,2
28,7697,274,2
42,1066,274,2
46,1604,274,2
566,723,274,2
54,73,274,2
3,198,274,2
67,6330,274,2
84,366,274,2
36,134,274,2
23,1131,274,2
22,940,274,2
84,1131,274,2
137,764,274,2
15,7785,274,2
28,7673,274,2
4,510,274,2
77,7628,274,2
314,7765,274,2
362,1156,274,2
23,3709,274,2
137,6487,274,2
4,48,274,2
570,3621,274,2
28,1332,274,2
3871,6007,274,2
111,332,274,2
67,7618,274,2
702,1024,274,2
217,268,274,2
95,2220,274,2
42,84,274,2
44,368,274,2
6,118,274,2
28,2501,274,2
59,85,274,2
42,231,274,2
23,75,274,2
225,752,274,2
28,54,274,2
3,7678,274,2
54,285,274,2
129,3936,274,2
6,3356,274,2
651,5122,274,2
3,651,274,2
8,137,274,2
67,2800,274,2
973,3669,274,2
54,2846,274,2
3949,7774,274,2
1423,6065,274,2
36,362,274,2
8,1997,274,2
5920,6068,274,2
25,223,274,2
131,6295,274,2
137,565,274,2
28,188,274,2
1428,7751,274,2
59,133,274,2
692,890,274,2
38,139,274,2
56,3621,274,2
3,4,274,2
123,5533,274,2
65,7650,274,2
3,1381,274,2
268,416,274,2
171,7700,274,2
2634,6072,274,2
54,1447,274,2
3282,5449,274,2
65,7687,274,2
23,940,274,2
314,369,274,2
579,890,274,2
190,1784,274,2
6,3986,274,2
28,5937,274,2
28,4350,274,2
75,1604,274,2
6,1734,274,2
7653,7654,274,2
150,7728,274,2
84,96,274,2
55,7651,274,2
481,2634,274,2
28,7756,274,2
44,131,274,2
72,7681,274,2
314,2493,274,2
96,338,274,2
65,1065,274,2
42,7604,274,2
42,72,274,2
64,7680,274,2
230,3521,274,2
748,7781,274,2
644,890,274,2
6,1367,274,2
421,890,274,2
210,3082,274,2
3247,6705,274,2
4,19,274,2
260,360,274,2
890,7767,274,2
171,191,274,2
28,137,274,2
28,630,274,2
314,2059,274,2
6,186,274,2
19,7730,274,2
55,1450,274,2
38,188,274,2
67,73,274,2
137,3359,274,2
123,7772,274,2
3,123,274,2
59,118,274,2
314,498,274,2
797,7686,274,2
4087,7773,274,2
28,6159,274,2
59,1450,274,2
172,3145,274,2
137,3622,274,2
95,797,274,2
1149,7645,274,2
84,6776,274,2
4601,7699,274,2
30,55,274,2
48,338,274,2
237,898,274,2
84,7743,274,2
55,5239,274,2
268,3314,274,2
268,1502,274,2
171,742,274,2
28,1381,274,2
3282,3709,274,2
1604,7669,274,2
67,2778,274,2
30,6776,274,2
28,7602,274,2
28,1118,274,2
244,5140,274,2
164,173,274,2
137,7780,274,2
1269,5745,274,2
3,7729,274,2
6911,7754,274,2
96,2491,274,2
5127,7674,274,2
3,246,274,2
25,338,274,2
314,1501,274,2
3597,4559,274,2
28,150,274,2
11,118,274,2
158,7603,274,2
67,1742,274,2
95,6465,274,2
831,7722,274,2
403,7775,274,2
42,723,274,2
59,723,274,2
6,1013,274,2
140,7465,274,2
4350,6072,274,2
122,314,274,2
1965,7630,274,2
12,890,274,2
673,7685,274,2
137,1381,274,2
96,809,274,2
3,1786,274,2
4,6558,274,2
172,662,274,2
28,3365,274,2
54,7607,274,2
42,365,274,2
84,7764,274,2
355,766,274,2
67,808,274,2
4,7725,274,2
542,1393,274,2
3952,7691,274,2
67,1122,274,2
3,7756,274,2
1030,7676,274,2
137,779,274,2
28,2013,274,2
7618,7619,274,2
84,7657,274,2
28,7694,274,2
23,129,274,2
890,7690,274,2
1255,7048,274,2
134,1968,274,2
28,2245,274,2
362,7653,274,2
64,946,274,2
12,101,274,2
54,140,274,2
67,5527,274,2
3655,5072,274,2
84,7770,274,2
314,7713,274,2
264,1100,274,2
3,7725,274,2
96,171,274,2
127,3682,274,2
28,679,274,2
12,28,274,2
7707,7708,274,2
425,4332,274,2
303,362,274,2
54,7657,274,2
127,237,274,2
202,2493,274,2
82,692,274,2
137,2573,274,2
551,890,274,2
123,4908,274,2
3,7698,274,2
1752,7736,274,2
338,1062,274,2
28,3950,274,2
67,5479,274,2
56,267,274,2
3,1592,274,2
2685,7740,274,2
28,702,274,2
178,802,274,2
72,7744,274,2
23,885,274,2
904,7677,274,2
366,5920,274,2
140,362,274,2
54,158,274,2
28,7652,274,2
42,1604,274,2
28,42,274,2
7,1613,274,2
134,7643,274,2
4,7681,274,2
6,319,274,2
42,99,274,2
890,946,274,2
59,403,274,2
3,43,274,2
6,1406,274,2
59,1200,274,2
158,211,274,2
28,3789,274,2
1997,7658,274,2
3958,4441,274,2
28,1771,274,2
269,3928,274,2
84,610,274,2
54,1321,274,2
1006,1281,274,2
67,7644,274,2
498,7327,274,2
28,3622,274,2
4,360,274,2
137,808,274,2
115,362,274,2
8,528,274,2
4,1153,274,2
6,7760,274,2
28,56,274,2
77,7627,274,2
193,5228,274,2
660,1250,274,2
59,3247,274,2
314,3936,274,2
42,140,274,2
8,7753,274,2
96,764,274,2
314,1429,274,2
42,1189,274,2
4031,7664,274,2
38,158,274,2
28,1134,274,2
28,2502,274,2
2800,5265,274,2
362,6408,274,2
703,3356,274,2
3,25,274,2
59,84,274,2
117,1269,274,2
140,5920,274,2
28,55,274,2
124,566,274,2
140,230,274,2
237,7771,274,2
1563,7722,274,2
8,742,274,2
8,59,274,2
117,7602,274,2
95,142,274,2
876,2245,274,2
54,3765,274,2
84,5780,274,2
38,224,274,2
28,928,274,2
44,6256,274,2
109,362,274,2
563,5556,274,2
3,2894,274,2
20,173,274,2
23,261,274,2
864,7725,274,2
